Coding_Scheme,Code_Value,Full_Name,Shortcode,Viewport,Unit,UCUM_Unit,CID_Source
LN,27461-3,"Deprecated Cardiac rehabilitation treatment plan, Medication name + identifier Identifier",27461-3,,nan,,LOINC_db
LN,27462-1,"Deprecated Cardiac rehabilitation treatment plan, Medication Dosage",27462-1,,nan,,LOINC_db
LN,27463-9,"Deprecated Cardiac rehabilitation treatment plan, Medication timing + Quantity TQ2",27463-9,,nan,,LOINC_db
LN,27464-7,"Deprecated Cardiac rehabilitation treatment plan, Primary diagnosis Identifier",27464-7,,nan,,LOINC_db
LN,27465-4,"Deprecated Cardiac rehabilitation treatment plan, Diagnosis addressed by plan Identifier",27465-4,,nan,,LOINC_db
LN,27466-2,"Deprecated Cardiac rehabilitation treatment plan, Diagnosis addressed by plan (narrative) Text",27466-2,,nan,,LOINC_db
LN,27468-8,"Deprecated Cardiac rehabilitation treatment plan, Medication route Identifier",27468-8,,nan,,LOINC_db
LN,27483-7,"Deprecated Cardiac rehabilitation treatment plan, New/revised",27483-7,,nan,,LOINC_db
LN,27484-5,"Deprecated Cardiac rehabilitation treatment plan, Date onset or exacerbation of primary diagnosis",27484-5,,nan,,LOINC_db
LN,27485-2,"Deprecated Cardiac rehabilitation treatment plan, start date",27485-2,,nan,,LOINC_db
LN,27497-7,Deprecated Clinical discipline - Cardiac rehabilitation treatment plan,27497-7,,nan,,LOINC_db
LN,27518-0,"Deprecated Cardiac rehabilitation treatment plan, Diagnosis addressed by plan Set",27518-0,,nan,,LOINC_db
LN,27519-8,"Cardiac rehabilitation treatment plan, Author of treatment plan Set",27519-8,,nan,,LOINC_db
LN,27520-6,"Deprecated Cardiac rehabilitation treatment plan, Author name",27520-6,,nan,,LOINC_db
LN,27521-4,"Deprecated Cardiac rehabilitation treatment plan, Author profession Identifier",27521-4,,nan,,LOINC_db
LN,27522-2,"Deprecated Cardiac rehabilitation treatment plan, Signature date Date and time",27522-2,,nan,,LOINC_db
LN,27531-3,"Deprecated Cardiac rehabilitation treatment plan, Visit frequency TQ2",27531-3,,nan,,LOINC_db
LN,27532-1,"Deprecated Cardiac rehabilitation treatment plan, Visit duration Time",27532-1,,min,min,LOINC_db
LN,27533-9,"Cardiac rehabilitation treatment plan, Date range (from/through) described by plan Set",27533-9,,nan,,LOINC_db
LN,27534-7,"Deprecated Cardiac rehabilitation treatment plan, Start date",27534-7,,nan,,LOINC_db
LN,27535-4,"Deprecated Cardiac rehabilitation treatment plan, End date",27535-4,,nan,,LOINC_db
LN,27536-2,"Cardiac rehabilitation treatment plan, Date range (from/through) of hospitalization leading to treatment Set",27536-2,,nan,,LOINC_db
LN,27539-6,"Deprecated Cardiac rehabilitation treatment plan, Continuation status",27539-6,,nan,,LOINC_db
LN,27540-4,"Deprecated Cardiac rehabilitation treatment plan, Date attending MD referred patient for Date",27540-4,,nan,,LOINC_db
LN,27541-2,"Deprecated Cardiac rehabilitation treatment plan, Date attending MD signed Date and time",27541-2,,nan,,LOINC_db
LN,27542-0,"Deprecated Cardiac rehabilitation treatment plan, Date rehabilitation professional signed",27542-0,,nan,,LOINC_db
LN,27543-8,"Deprecated Cardiac rehabilitation treatment plan, Signature of responsible attending physician on file",27543-8,,nan,,LOINC_db
LN,27544-6,"Deprecated Cardiac rehabilitation treatment plan, Signature of responsible rehabilitation professional on file",27544-6,,nan,,LOINC_db
LN,27545-3,"Cardiac rehabilitation treatment plan, Medication administered Set",27545-3,,nan,,LOINC_db
LN,27546-1,"Deprecated Cardiac rehabilitation treatment plan, Prognosis for rehabilitation",27546-1,,nan,,LOINC_db
LN,27547-9,"Deprecated Cardiac rehabilitation treatment plan, Estimated date of completion Date",27547-9,,nan,,LOINC_db
LN,27548-7,"Deprecated Cardiac rehabilitation treatment plan, Date of last plan of treatment certification",27548-7,,nan,,LOINC_db
LN,27549-5,"Deprecated Cardiac rehabilitation treatment plan, Past medical history and Level of function (narrative)",27549-5,,nan,,LOINC_db
LN,28010-7,EKG Report (narrative),28010-7,,nan,,LOINC_db
LN,28032-1,"Deprecated Cardiac echo, study",28032-1,,nan,,LOINC_db
LN,28139-4,Blood pressure alteration [CCC],28139-4,,nan,,LOINC_db
LN,28149-3,Cardiac output alteration [CCC],28149-3,,nan,,LOINC_db
LN,28150-1,Cardiovascular alteration [CCC],28150-1,,nan,,LOINC_db
LN,28230-1,Tissue perfusion alteration [CCC],28230-1,,nan,,LOINC_db
LN,29418-1,Pulmonary vein - right upper Maximum blood flow velocity during diastole by US.doppler,29418-1,,m/s; cm/s,,LOINC_db
LN,29419-9,Pulmonary vein - right upper Maximum blood flow velocity during systole/Maximum blood flow velocity during diastole by US.doppler,29419-9,,{index};{ratio},,LOINC_db
LN,29420-7,Pulmonary vein - right lower Maximum blood flow velocity during systole by US.doppler,29420-7,,m/s; cm/s,,LOINC_db
LN,29421-5,Pulmonary vein - right lower Maximum blood flow velocity during diastole by US.doppler,29421-5,,m/s; cm/s,,LOINC_db
LN,29422-3,Pulmonary vein - right lower Maximum blood flow velocity during systole/Maximum blood flow velocity during diastole by US.doppler,29422-3,,{index};{ratio},,LOINC_db
LN,29423-1,Pulmonary vein - left upper Maximum blood flow velocity during systole by US.doppler,29423-1,,m/s; cm/s,,LOINC_db
LN,29424-9,Pulmonary vein - left upper Maximum blood flow velocity during diastole by US.doppler,29424-9,,m/s; cm/s,,LOINC_db
LN,29425-6,Pulmonary vein - left upper Maximum blood flow velocity during systole/Maximum blood flow velocity during diastole by US.doppler,29425-6,,{index};{ratio},,LOINC_db
LN,29426-4,Pulmonary vein - left lower Maximum blood flow velocity during systole by US.doppler,29426-4,,m/s; cm/s,,LOINC_db
LN,29427-2,Pulmonary vein - left lower Maximum blood flow velocity during diastole by US.doppler,29427-2,,m/s; cm/s,,LOINC_db
LN,29428-0,Pulmonary vein - left lower Maximum blood flow velocity during systole/Maximum blood flow velocity during diastole by US.doppler,29428-0,,{index};{ratio},,LOINC_db
LN,29429-8,Inferior vena cava Diameter by US --inspiration,29429-8,,cm,cm,LOINC_db
LN,29430-6,Interventricular septum Thickness during diastole by US 2D,29430-6,,mm,mm,LOINC_db
LN,29431-4,Interventricular septum Thickness during diastole by US.M-mode,29431-4,,mm,mm,LOINC_db
LN,29432-2,Interventricular septum Thickness during systole by US 2D,29432-2,,mm,mm,LOINC_db
LN,29433-0,Interventricular septum Thickness during systole by US.M-mode,29433-0,,mm,mm,LOINC_db
LN,29434-8,Left ventricular Fractional shortening minor axis by US 2D,29434-8,,%,%,LOINC_db
LN,29435-5,Left ventricular Fractional shortening minor axis by US.M-mode,29435-5,,%,%,LOINC_db
LN,29436-3,Left ventricular Internal diameter minor axis diastole by US,29436-3,,cm,cm,LOINC_db
LN,29437-1,Left ventricular Internal diameter minor axis diastole by US.M-mode,29437-1,,cm,cm,LOINC_db
LN,29438-9,Left ventricular Internal diameter minor axis systole by US,29438-9,,cm,cm,LOINC_db
LN,29439-7,Left ventricular Internal diameter minor axis systole by US.M-mode,29439-7,,cm,cm,LOINC_db
LN,29440-5,Left ventricular Thickness septal wall/Thickness posterior wall by US 2D,29440-5,,{ratio},,LOINC_db
LN,29441-3,Left ventricular Thickness septal wall/Thickness posterior wall by US.M-mode,29441-3,,{ratio},,LOINC_db
LN,29442-1,Left ventricular posterior wall Thickness during diastole by US 2D,29442-1,,mm,mm,LOINC_db
LN,29443-9,Left ventricular posterior wall Thickness during diastole by US.M-mode,29443-9,,cm,cm,LOINC_db
LN,29444-7,Left ventricular posterior wall Thickness during systole by US 2D,29444-7,,mm,mm,LOINC_db
LN,29445-4,Left ventricular posterior wall Thickness during systole by US.M-mode,29445-4,,cm,cm,LOINC_db
LN,29446-2,Left ventricular posterior wall Thickening.fractional change by US 2D,29446-2,,%,%,LOINC_db
LN,29447-0,Left ventricular posterior wall Thickening.fractional change by US.M-mode,29447-0,,%,%,LOINC_db
LN,29448-8,Mitral valve Effective regurgitant orifice area by US.doppler+Calculated by PISA method,29448-8,,cm2,cm2,LOINC_db
LN,29449-6,Mitral valve Regurgitant volume by US.doppler+Calculated by PISA method,29449-6,,cm3,cm3,LOINC_db
LN,29450-4,Pulmonary vein Maximum blood flow velocity during systole by US.doppler,29450-4,,m/s; cm/s,,LOINC_db
LN,29451-2,Pulmonary vein Maximum blood flow velocity during diastole by US.doppler,29451-2,,m/s; cm/s,,LOINC_db
LN,29452-0,Pulmonary vein Maximum blood flow velocity during systole/Maximum blood flow velocity during diastole by US.doppler derived,29452-0,,{index};{ratio},,LOINC_db
LN,29453-8,Pulmonary vein Maximum A wave reversal by US.doppler,29453-8,,nan,,LOINC_db
LN,29454-6,Pulmonary vein - right upper Maximum blood flow velocity during systole by US.doppler,29454-6,,m/s; cm/s,,LOINC_db
LN,29455-3,Pulmonary vein - right upper Maximum blood flow velocity during systole/Maximum blood flow velocity during diastole by US.doppler derived,29455-3,,{index};{ratio},,LOINC_db
LN,29456-1,Pulmonary vein - right lower Maximum blood flow velocity during systole/Maximum blood flow velocity during diastole by US.doppler derived,29456-1,,{index};{ratio},,LOINC_db
LN,29457-9,Pulmonary vein - left upper Maximum blood flow velocity during systole/Maximum blood flow velocity during diastole by US.doppler derived,29457-9,,{index};{ratio},,LOINC_db
LN,29458-7,Pulmonary vein - left lower Maximum blood flow velocity during systole/Maximum blood flow velocity during diastole by US.doppler derived,29458-7,,{index};{ratio},,LOINC_db
LN,29459-5,Inferior vena cava Diameter by US --expiration,29459-5,,cm,cm,LOINC_db
LN,29460-3,Aorta Maximum coarctation flow [Velocity] by US.doppler,29460-3,,m/s; cm/s,,LOINC_db
LN,29461-1,Ventricular septal Defect.velocity.systole.maximum by US.doppler,29461-1,,nan,,LOINC_db
LN,29462-9,Pulmonic flow/Systemic flow by US.doppler,29462-9,,{index};{ratio},,LOINC_db
LN,29464-5,Pulmonary vein Maximum blood flow velocity during systole/Maximum blood flow velocity during diastole by US.doppler,29464-5,,{index};{ratio},,LOINC_db
LN,29465-2,Left ventricular End-systolic volume by US.Teichholz.calculated,29465-2,,mL,mL,LOINC_db
LN,29466-0,Right atrial Superior-Inferior [Length] by US.2D.A4C,29466-0,,nan,,LOINC_db
LN,29467-8,Left atrial Superior-Inferior [Length] by US.2D.A4C,29467-8,,nan,,LOINC_db
LN,29468-6,Left atrial Diameter anterior-posterior systole by US 2D,29468-6,,mm,mm,LOINC_db
LN,29469-4,Left atrial Major axis diameter anterior-posterior systole by US 2D,29469-4,,mm,mm,LOINC_db
LN,29470-2,Mitral valve annulus Blood velocity-time integral by US.calculated,29470-2,,nan,,LOINC_db
LN,29471-0,Hepatic vein Maximum blood flow velocity during systole by US.doppler,29471-0,,m/s; cm/s,,LOINC_db
LN,29472-8,Hepatic vein Maximum blood flow velocity during diastole by US.doppler,29472-8,,m/s; cm/s,,LOINC_db
LN,29473-6,Hepatic vein Maximum blood flow velocity during systole/Maximum blood flow velocity during diastole by US.doppler,29473-6,,{ratio},,LOINC_db
LN,29474-4,Hepatic vein Maximum A wave reversal by US.doppler,29474-4,,nan,,LOINC_db
LN,29475-1,Hepatic vein Maximum blood flow velocity during systole by US.doppler --inspiration,29475-1,,m/s; cm/s,,LOINC_db
LN,29476-9,Hepatic vein Maximum blood flow velocity during diastole by US.doppler --inspiration,29476-9,,m/s; cm/s,,LOINC_db
LN,29477-7,Hepatic vein Maximum blood flow velocity during systole/Maximum blood flow velocity during diastole by US.doppler --inspiration,29477-7,,{ratio},,LOINC_db
LN,29478-5,Hepatic vein Maximum A wave reversal by US.doppler --inspiration,29478-5,,nan,,LOINC_db
LN,29479-3,Hepatic vein Maximum blood flow velocity during systole by US.doppler --expiration,29479-3,,m/s; cm/s,,LOINC_db
LN,29480-1,Hepatic vein Maximum blood flow velocity during diastole by US.doppler --expiration,29480-1,,m/s; cm/s,,LOINC_db
LN,29481-9,Hepatic vein Maximum blood flow velocity during systole/Maximum blood flow velocity during diastole by US.doppler --expiration,29481-9,,{ratio},,LOINC_db
LN,29482-7,Hepatic vein Maximum A wave reversal by US.doppler --expiration,29482-7,,nan,,LOINC_db
LN,29483-5,Hepatic vein Maximum blood flow velocity during systole/Maximum blood flow velocity during diastole by US.doppler derived,29483-5,,{ratio},,LOINC_db
LN,29484-3,Hepatic vein Maximum blood flow velocity during systole/Maximum blood flow velocity during diastole by US.doppler derived --inspiration,29484-3,,{ratio},,LOINC_db
LN,29485-0,Hepatic vein Maximum blood flow velocity during systole/Maximum blood flow velocity during diastole by US.doppler derived --expiration,29485-0,,{ratio},,LOINC_db
LN,29486-8,Left atrial appendage Maximum emptying [Velocity] by US.doppler,29486-8,,m/s; cm/s,,LOINC_db
LN,29487-6,Aortic valve Orifice area by US.2D+Measured by planimetry,29487-6,,cm2,cm2,LOINC_db
LN,29886-9,Encephalomyocarditis virus neutralizing antibody [Titer] in Serum by Neutralization test,29886-9,,{titer},,LOINC_db
LN,30164-8,Nut Allergen Mix (Cashew+Pecan or Hickory nut+English walnut) IgE Ab [Presence] in Serum by Multidisk,30164-8,,nan,,LOINC_db
LN,30703-3,US Guidance for fluid aspiration of Pericardial space,30703-3,,nan,,LOINC_db
LN,30935-1,ST deviation,30935-1,,mV,,LOINC_db
LN,31994-7,Basophils/Leukocytes in Pericardial fluid by Manual count,31994-7,,%,%,LOINC_db
LN,32013-5,Eosinophils/Leukocytes in Pericardial fluid by Manual count,32013-5,,%,%,LOINC_db
LN,32027-5,Monocytes+Macrophages/Leukocytes in Pericardial fluid by Manual count,32027-5,,%,%,LOINC_db
LN,32036-6,Granulocytes [Presence] in Pericardial fluid by Wright stain,32036-6,,nan,,LOINC_db
LN,32193-5,Monocytes+Macrophages [Presence] in Pericardial fluid by Light microscopy,32193-5,,nan,,LOINC_db
LN,32202-4,Unidentified cells [#/volume] in Pericardial fluid by Manual count,32202-4,,10*3/uL,,LOINC_db
LN,34534-8,12 lead EKG panel,34534-8,,nan,,LOINC_db
LN,34552-0,Cardiac 2D echo panel,34552-0,,nan,,LOINC_db
LN,34849-0,Cardiothoracic Surgery Consult Note,34849-0,,nan,,LOINC_db
LN,34850-8,Cardiothoracic Surgery Outpatient Note,34850-8,,nan,,LOINC_db
LN,36009-9,MRA Heart,36009-9,,nan,,LOINC_db
LN,36091-7,MR Heart limited,36091-7,,nan,,LOINC_db
LN,36197-2,MR Heart W contrast IV,36197-2,,nan,,LOINC_db
LN,36357-2,MR Heart WO and W contrast IV,36357-2,,nan,,LOINC_db
LN,36482-8,MR Heart WO contrast,36482-8,,nan,,LOINC_db
LN,36934-8,CT Heart for calcium scoring,36934-8,,nan,,LOINC_db
LN,36935-5,CT Heart for calcium scoring W contrast IV,36935-5,,nan,,LOINC_db
LN,37434-8,MR Heart cine for function,37434-8,,nan,,LOINC_db
LN,38398-4,Crystals [type] in Pericardial fluid by Light microscopy,38398-4,,nan,,LOINC_db
LN,39140-9,MR Heart cine for blood flow velocity mapping,39140-9,,nan,,LOINC_db
LN,39170-6,Cardiac screen results indicator CPHS,39170-6,,nan,,LOINC_db
LN,39171-4,Cardiac screen follow-up status CPHS,39171-4,,nan,,LOINC_db
LN,39172-2,Cardiac screen finding recency CPHS,39172-2,,nan,,LOINC_db
LN,39257-1,Cardiac screen assessment Set CPHS,39257-1,,nan,,LOINC_db
LN,39647-3,SPECT Heart W Tc-99m Tetrofosmin IV,39647-3,,nan,,LOINC_db
LN,39648-1,SPECT Heart W dipyridamole IV,39648-1,,nan,,LOINC_db
LN,39649-9,SPECT Heart,39649-9,,nan,,LOINC_db
LN,39650-7,NM Heart Views,39650-7,,nan,,LOINC_db
LN,39651-5,NM Heart Views W adenosine and W Tl-201 IV,39651-5,,nan,,LOINC_db
LN,39652-3,NM Heart Views W dobutamine and W Tl-201 IV,39652-3,,nan,,LOINC_db
LN,39653-1,NM Heart Views for infarct,39653-1,,nan,,LOINC_db
LN,39654-9,SPECT Heart for infarct W Tc-99m PYP IV,39654-9,,nan,,LOINC_db
LN,39655-6,SPECT Heart for infarct W Tc-99m Sestamibi IV,39655-6,,nan,,LOINC_db
LN,39656-4,SPECT Heart for infarct,39656-4,,nan,,LOINC_db
LN,39657-2,NM Heart Views for infarct W Tc-99m PYP IV,39657-2,,nan,,LOINC_db
LN,39658-0,SPECT Heart at rest and W radionuclide IV,39658-0,,nan,,LOINC_db
LN,39659-8,Deprecated Heart Scintigraphy at rest & W Tl-201 IV,39659-8,,nan,,LOINC_db
LN,39660-6,NM Heart Views at rest and W dipyridamole and W radionuclide IV,39660-6,,nan,,LOINC_db
LN,39661-4,NM Heart Views at rest and W dobutamine and W radionuclide IV,39661-4,,nan,,LOINC_db
LN,39662-2,SPECT Heart at rest and W stress and W Tc-99m Sestamibi IV,39662-2,,nan,,LOINC_db
LN,39663-0,NM Heart Views at rest and W stress and W radionuclide IV,39663-0,,nan,,LOINC_db
LN,39664-8,NM Heart Views for shunt detection W Tc-99m MAA IV,39664-8,,nan,,LOINC_db
LN,39665-5,NM Heart Views for shunt detection,39665-5,,nan,,LOINC_db
LN,39666-3,NM Heart Views W stress and W 201 Th IV,39666-3,,nan,,LOINC_db
LN,39667-1,NM Heart Views W stress and W radionuclide IV,39667-1,,nan,,LOINC_db
LN,39668-9,SPECT Heart W stress and W radionuclide IV,39668-9,,nan,,LOINC_db
LN,39699-4,NM Heart Perfusion at rest and W Tc-99m Sestamibi IV,39699-4,,nan,,LOINC_db
LN,39700-0,SPECT Heart perfusion W adenosine and W radionuclide IV,39700-0,,nan,,LOINC_db
LN,39701-8,NM Heart Perfusion W adenosine and W radionuclide IV,39701-8,,nan,,LOINC_db
LN,39702-6,NM Heart Perfusion W dobutamine and W Tc-99m Sestamibi IV,39702-6,,nan,,LOINC_db
LN,39703-4,NM Heart Perfusion W dobutamine IV,39703-4,,nan,,LOINC_db
LN,39704-2,NM Heart Perfusion W Tc-99m Sestamibi IV,39704-2,,nan,,LOINC_db
LN,39705-9,NM Heart Perfusion W dipyridamole and W Tc-99m Sestamibi IV,39705-9,,nan,,LOINC_db
LN,39706-7,Deprecated Heart Scintigraphy perfusion W dipyridamole & W Tc-99m Sestamibi IV,39706-7,,nan,,LOINC_db
LN,39707-5,NM Heart Perfusion W dipyridamole and W Tl-201 IV,39707-5,,nan,,LOINC_db
LN,39708-3,NM Heart Perfusion W dipyridamole IV,39708-3,,nan,,LOINC_db
LN,39709-1,NM Heart Perfusion W dipyridamole and W Tc-99m IV,39709-1,,nan,,LOINC_db
LN,39710-9,SPECT Heart perfusion W Tc-99m Sestamibi IV,39710-9,,nan,,LOINC_db
LN,39711-7,SPECT Heart perfusion W Tl-201 IV,39711-7,,nan,,LOINC_db
LN,39712-5,SPECT Heart perfusion,39712-5,,nan,,LOINC_db
LN,39713-3,NM Heart Perfusion W Tl-201 IV and W Tc-99m Tetrofosmin IV,39713-3,,nan,,LOINC_db
LN,39714-1,NM Heart Perfusion W Tl-201 IV,39714-1,,nan,,LOINC_db
LN,39715-8,NM Heart Perfusion W stress and W Tl-201 IV,39715-8,,nan,,LOINC_db
LN,39716-6,NM Heart Perfusion,39716-6,,nan,,LOINC_db
LN,39717-4,Deprecated Heart Scintigraphy perfusion at rest & W Tc-99m Sestamibi IV,39717-4,,nan,,LOINC_db
LN,39718-2,SPECT Heart perfusion at rest and W radionuclide IV,39718-2,,nan,,LOINC_db
LN,39719-0,NM Heart Perfusion at rest and W adenosine and W radionuclide IV,39719-0,,nan,,LOINC_db
LN,39720-8,NM Heart Perfusion at rest and W dipyridamole and W Tc-99m Sestamibi IV,39720-8,,nan,,LOINC_db
LN,39721-6,Deprecated Heart Scintigraphy perfusion at rest & W stress & W Tc-99m Sestamibi IV,39721-6,,nan,,LOINC_db
LN,39722-4,NM Heart Perfusion at rest and W dipyridamole and W radionuclide IV,39722-4,,nan,,LOINC_db
LN,39723-2,SPECT Heart perfusion at rest and W stress and W Tl-201 IV,39723-2,,nan,,LOINC_db
LN,39724-0,SPECT Heart perfusion at rest and W stress and W radionuclide IV,39724-0,,nan,,LOINC_db
LN,39725-7,SPECT Heart perfusion at rest and W adenosine and W Tl-201 IV,39725-7,,nan,,LOINC_db
LN,39726-5,NM Heart Perfusion at rest and W stress and W radionuclide IV,39726-5,,nan,,LOINC_db
LN,39727-3,NM Heart Perfusion at rest and W stress and W Tc-99m Sestamibi IV,39727-3,,nan,,LOINC_db
LN,39728-1,NM Heart Perfusion at rest and W radionuclide IV,39728-1,,nan,,LOINC_db
LN,39729-9,SPECT Heart perfusion at rest and W Tl-201 IV,39729-9,,nan,,LOINC_db
LN,39730-7,NM Heart Perfusion W stress and W radionuclide IV,39730-7,,nan,,LOINC_db
LN,39731-5,NM Heart Perfusion W adenosine and W Tc-99m Sestamibi IV,39731-5,,nan,,LOINC_db
LN,39732-3,NM Heart Perfusion W stress and W Tc-99m Sestamibi IV,39732-3,,nan,,LOINC_db
